X,Y,OBJECTID,BusinessName,Address,Suite,City,State,Zip,PhoneNumber,BusinessType,OwnerName,LocationX,LocationY
-90.074072412060659,29.931308082131288,248269,HONEYDEUX,1912 MAGAZINE ST,,NEW ORLEANS,LA,70130,504-301-3227,2062 - LIMITED SVC RESTAURANTS(NO TABLE SVC),DEUXFRESH LLC,3679697.8749,522701.621562
-90.074033888167989,29.931337624110462,248270,HOOKA HOUSE CAFE,1910 MAGAZINE ST,,NEW ORLEANS,LA,70130,,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),MIJO ENTERPRISE LLC,3679709.95823,522712.498298
-90.068705708319499,29.977526612179169,248271,HOOKS CATCHING & FRYING,2100 ST BERNARD AVE,,NEW ORLEANS,LA,70119,,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),HOOKS CATCHING & FRYING INC,3681212.18332,539527.09889
-90.059131954158516,29.965344451740005,248272,HORNS EATERY,1940 DAUPHINE ST,,NEW ORLEANS,LA,70116,504-943-1460,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),"JAKAL MANAGEMENT, INC",3684292.33916,535130.78855
-90.076317935231586,29.938367857807073,248273,HOSHUN RESTAURANT,1601 ST CHARLES AVE,,NEW ORLEANS,LA,70130,,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),TIGER HO LLC,3678958.48578,525261.001277
-90.067237009773763,29.956051771703397,248274,HOTEL LE MARAIS,717 CONTI ST,,NEW ORLEANS,LA,70130,504-425-2300,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),INTERSTATE MANAGEMENT COMPANY LLC,3681763.43541,531723.179843
-90.06773693176099,29.954573486531991,248275,HOTEL MONTELEONE,214 ROYAL ST,,NEW ORLEANS,LA,70130,,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),NEW HOTEL MONTELEONE LLC,3681611.07157,531183.872066
-90.063233957185176,29.95600245217895,248276,HOTSY'S BURGER,600 DECATUR ST,211C,NEW ORLEANS,LA,70130,504-261-9803,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),"TOMMY PHAM, INC",3683031.20853,531719.273731
-90.077670513593048,29.936547397775968,248277,HOUSTON'S RESTAURANT,1755 ST CHARLES AVE,,NEW ORLEANS,LA,70130,504-261-9732,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),"HILLSTONE RESTAUTRANT GROUP, INC.",3678537.36731,524594.319356
-90.066588764406106,29.952698491963162,248278,HUCK FINNS CAFE,135 DECATUR ST,,NEW ORLEANS,LA,70130,504-529-8600,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),JRKW ENTERPRISES LLC,3681982.18421,530506.07277
-89.944983210580403,30.012111544860986,248279,HUDDLE HOUSE,12170 OLD GENTILLY RD,,NEW ORLEANS,LA,70129,504-241-0409,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),"DUKE AND SON, LLC",3720228.10841,552556.804182
-90.068890693807987,29.978904126746048,248280,HUNAN WOK,2201 ST BERNARD AVE,,NEW ORLEANS,LA,70119,,2062 - LIMITED SVC RESTAURANTS(NO TABLE SVC),GUANG QUAN SHI,3681148.09186,540027.368971
-90.069316363238812,29.954718057734087,248281,HYATT FRENCH QUARTER,800 IBERVILLE ST,,NEW ORLEANS,LA,70112,504-586-0800,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),HRI LODGING LLC,3681110.35407,531230.922882
-90.076410588933427,29.949541801152449,248282,HYATT REGENCY NEW ORLEANS,601 LOYOLA AVE,,NEW ORLEANS,LA,70113,504-561-1234,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),HYATT LOUISIANA L.L.C.,3678884.56987,529323.933185
-90.088677592449756,29.945621882926719,248283,HYSTER'S BARBQUE,2000 S CLAIBORNE AVE,,NEW ORLEANS,LA,70125,504-522-3028,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),MRS. HYSTER'S BARBEQUE I,3675015.42363,527856.101055
-90.070445905908628,29.954430069287852,248284,I HOP,833 CANAL ST,,NEW ORLEANS,LA,70112,504-593-0440,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),RUBY IV LLC,3680753.83163,531122.255938
-90.104137164654361,29.935439714588185,248285,ICE CREAM 504 COMPANY,2511 JENA ST,,NEW ORLEANS,LA,70115,,2062 - LIMITED SVC RESTAURANTS(NO TABLE SVC),"ICE CREAM 504 COMPANY STORE, LLC",3670159.3138,524100.634876
-90.086046097269531,29.924354645708018,248286,IGNATIUS,3121 MAGAZINE ST,,NEW ORLEANS,LA,70115,,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),RACE STREET INC,3675932.96283,520131.621368
-90.102586993340992,29.920828912837127,248287,IGOR'S BUDDHA BELLY BAR GRILL,4437 MAGAZINE ST,,NEW ORLEANS,LA,70115-1540,405-568-9786,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),IGOR'S GARLIC CLOVE INC,3670707.34875,518792.882167
-89.958974997443363,30.046632354056285,248288,IHOP - INTERNATIONAL HOUSE OF PANCAKES,12150 I 10 E SERVICE RD,,NEW ORLEANS,LA,70128,504-240-8585,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),"JAMAL & KAMAL,INC",3715649.55538,565056.46013
-90.114746192954911,30.020986695228689,248289,II TONYS RESTAURANT,8536 PONTCHARTRAIN BLVD,,NEW ORLEANS,LA,70124,504-831-0999,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),II TONY'S INC,3666468.40455,555173.014937
-90.076989294556824,29.951922709288411,248290,IKURA HIBACHI & SUSHI,310 CARROLL ST,STE #100,NEW ORLEANS,LA,70119,,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),"PJY HOLDINGS,LLC",3678691.8167,530187.70942
-90.076989294556824,29.951922709288411,248291,IL' POSTO,4607 DRYADES ST,,NEW ORLEANS,LA,70115,504-865-1451,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),"AVENUE C, LLC.",3678691.8167,530187.70942
-90.076989294556824,29.951922709288411,248292,ILYS' BISTRO,2128 SAINT CLAUDE AVE,,NEW ORLEANS,LA,70116,504-943-3861,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),"ILYS' BISTRO, LLC.",3678691.8167,530187.70942
-90.09107639159987,29.922426537757321,248293,IMPERIAL WOODPECKER SNO-BALLS,3511 MAGAZINE ST,STE C,NEW ORLEANS,LA,70115,,2062 - LIMITED SVC RESTAURANTS(NO TABLE SVC),SWEET LOU'S NEW ORLEANS SNOBALLS,3674347.202,519413.182391
-90.065618184593873,29.95346231386225,248294,INDUSTRY BAR & KITCHEN,240 DECATUR ST,,NEW ORLEANS,LA,70130,504-895-1600,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),PARSA INC,3682286.45756,530787.225666
-90.076989294556824,29.951922709288411,248295,"INT'L RIVERCENTER LESSEE,LLC",100 GIROD ST,,NEW ORLEANS,LA,,(504) 561-0500,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),"INTERNATIONAL RIVERCENTER LESSEE,LLC",3678691.8167,530187.70942
-90.070278403842821,29.95024496420859,248296,INTER CONTINENTAL,444 ST CHARLES AVE,,NEW ORLEANS,LA,70130,,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),NORTHWEST AIRMOTIVE INC,3680823.64776,529600.982337
-90.063962079817998,29.947842406433207,248297,INTERNATIONAL RIVER CTR  PARKING SERV INC,100 POYDRAS ST,16,NEW ORLEANS,LA,70130-1639,,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),"NEWTON III, GEORGE J    NEWTON III, GEORGE J",3682833.51906,528749.42848
-90.076989294556824,29.951922709288411,248298,IRENE'S CUISINE,539 SAINT PHILIP ST,,NEW ORLEANS,LA,70116,504-529-8811,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),IRENE'S CUISINE OF THE FQTR LLC,3678691.8167,530187.70942
-90.076989294556824,29.951922709288411,248299,IRISH BAYOU RESTAURANT,RTE 6 NA,291B,NEW ORLEANS,LA,,504-254-1869,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),"IRISH BAYOU TRUCK STOP &CASINO,LLC",3678691.8167,530187.70942
-90.074568978217883,30.006133362750447,248300,ITALIAN PIE,4706 PARIS AVE,,NEW ORLEANS,LA,70122,,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),"PARABEAU, LLC",3679241.68859,549909.187668
-90.097845718713515,29.92125355375623,248301,IZZO'S ILLEGAL BURRITO,4041 MAGAZINE ST,,NEW ORLEANS,LA,70115,,2062 - LIMITED SVC RESTAURANTS(NO TABLE SVC),"ROLL IT GOOD MAGAZINE, LLC",3672207.55239,518963.459703
-90.062715598277123,29.947920441030892,248302,IZZO'S ILLEGAL BURRITO,500 PORT OF NEW ORLEANS PL,#240,NEW ORLEANS,LA,70130,225-706-7000,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),"ROLL IT GOOD RIVERWALK, LLC",3683227.93749,528782.179904
-90.070395932673307,29.965560527213981,248303,J C FOOD MARKET,1532 ST PHILIP ST,,NEW ORLEANS,LA,70116,504-221-8270,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),LABAN FOOD INC,3680725.0452,535169.877446
-90.06292140951328,29.972689002492476,248304,"J'S WINGS AND THANGZ, LLC",1700 N CLAIBORNE AVE,,NEW ORLEANS,LA,70116,,2062 - LIMITED SVC RESTAURANTS(NO TABLE SVC),"J'S WINGS AND THANGZ, LLC",3683062.90223,537788.218696
-90.075488832887601,29.949935750897044,248305,J-K SANDWICH,1100 POYDRAS ST,120,NEW ORLEANS,LA,70163,504-582-2433,2062 - LIMITED SVC RESTAURANTS(NO TABLE SVC),"THONG, XYPAY",3679174.89243,529470.390785
-90.078678605528893,29.942374717288715,248306,JACK & JAKE'S PUBLIC MARKET- BAR 38,1307 ORETHA CASTLE HALEY BLVD,,NEW ORLEANS,LA,70113,,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),"JACK & JAKE'S PUBLIC MARKET, LLC",3678194.88744,526709.84723
-90.032658202496137,29.96149488252685,248307,JACK DEMPSEY'S RESTAURANT,738 POLAND AVE,,NEW ORLEANS,LA,70117,504-943-9914,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),BAIAMONTE LLC,3692690.39683,533825.127365
-90.076989294556824,29.951922709288411,248308,JACKSON SQUARE CAFE PONTALBA,546 SAINT PETER ST,,NEW ORLEANS,LA,70116,,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),JACKSON SQUARE CAFE INC,3678691.8167,530187.70942
-90.132146840964651,29.949121668676806,248309,JACQUES-IMO CAFE,8324 OAK ST,,NEW ORLEANS,LA,70118,504-899-7341,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),JACQUES-IMO CAFE LLC,3661235.96384,528981.836608
-90.068379559853653,29.956873418306262,248310,JAGERHAUS,833 CONTI ST,,NEW ORLEANS,LA,70112,,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),WORLD OF TASTE LLC,3681398.34639,532017.964867
-90.096655671919066,29.964197140986016,248311,JAIDYN'S WING STOP,3216 TULANE AVE,,NEW ORLEANS,LA,70119,,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),JAIDYN'S LLC,3672415.97716,534583.410053
-90.1305918493387,29.942614380467511,248312,JAMILA'S CAFE,7808 MAPLE ST,,NEW ORLEANS,LA,70118,504-866-4366,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),JAMILA'S INC,3661753.23027,526620.702014
-90.133998927625896,29.943634202658355,248313,JAZMINE CAFE,614 S CARROLLTON AVE,,NEW ORLEANS,LA,70118,504-254-1851,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),"CHANLE,LLC",3660670.33875,526980.238718
-90.066371240887676,29.953117202490322,248314,JAZZ CAFE,209 DECATUR ST,,NEW ORLEANS,LA,70130,,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),JAXX HOUSE INC,3682049.38229,530659.09293
-90.063233957185176,29.95600245217895,248315,JAZZ SUSHI BAR,600 DECATUR ST,206A,NEW ORLEANS,LA,70130,504-231-3005,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),TASTE OF  TOKYO LLC,3683031.20853,531719.273731
-90.084862678089905,29.958837678131808,248316,JERUSALEM CAFE,2132 TULANE AVE,,NEW ORLEANS,LA,70112,,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),"JERUSALEM HOUSE,LLC",3676171.19029,532674.9993
-90.067768894999759,29.956401815533212,248317,JESTER MARDI GRAS DAIQUIRIS,401 BOURBON ST,,NEW ORLEANS,LA,70130,,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),"P & J DAIQUIRI CAFE, LLC",3681593.60725,531848.607811
-90.06611553226584,29.958229245652316,248318,JESTER MARDI GRAS DAIQUIRIS,619 BOURBON ST,,NEW ORLEANS,LA,70130,504-581-5334,2062 - LIMITED SVC RESTAURANTS(NO TABLE SVC),"P & J DAIQUIRI CAFE, LLC.",3682109.79688,532518.914948
-89.973979397162211,30.031708672093849,248319,"JIANG & ZHENG, LLC",9954 LAKE FOREST BLVD,,NEW ORLEANS,LA,70127,,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),"JIANG & ZHENG, LLC",3710967.12465,559573.018461
-90.067960474958682,29.953127110644818,248320,JIMMY J'S CAFE,115 CHARTRES ST,,NEW ORLEANS,LA,70130,,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),"SOULMATES, LLC",3681546.0934,530657.135106
-90.073268878248015,29.949976928009363,248321,JIMMY JOHN'S,900 POYDRAS ST,STE 101,NEW ORLEANS,LA,70112,504-309-5405,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),"BLUE BOILER CATS IV, L.L.C.",3679877.72443,529493.088449
-90.076989294556824,29.951922709288411,248322,JIMMY JOHN'S GOURMET SANDWICHES,404 N CARROLLTON AVE,,NEW ORLEANS,LA,70119,815-671-6833,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),BLUE BOILER CATS VI LLC,3678691.8167,530187.70942
-90.068507240881772,29.952461576963991,248323,JIMMY JOHN'S SANDWICHES,600 CANAL ST,SUITE 102,NEW ORLEANS,LA,70130,,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),"BLUE BOILER CATS IX, LLC",3681375.62543,530413.210882
-90.129023568190917,29.941607235655191,248324,JIMMY JOHNS,7621 MAPLE ST,,NEW ORLEANS,LA,70118,219-688-1728,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),BLUE BOILER CATS II LLC,3662253.74848,526259.68243
-90.084832300614721,29.925038666685246,248325,JOEY K'S RESTAURANT,3001 MAGAZINE ST,,NEW ORLEANS,LA,70115-2232,504-891-0997,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),MAGAZINE ST LTD INC,3676314.72635,520384.54284
-90.065304331423363,29.958845936234795,248326,JOHHNY WHITE'S PUB & GRILL,718 BOURBON ST,B,NEW ORLEANS,LA,70116,504-522-4829,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),JOHNNY WHITE'S PUB & GRILLC,3682364.17781,532746.008004
-90.073956104354096,29.950118615270412,248327,JOHNNY SANCHEZ,930 POYDRAS ST,UNIT B,NEW ORLEANS,LA,70112,,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),"JOHNNY SANCHEZ, LLC",3679659.53346,529542.218497
-90.06449335045177,29.95541968085562,248328,JOHNNY'S PO-BOY RESTAURANT,511 ST LOUIS ST,,NEW ORLEANS,LA,70130,,2062 - LIMITED SVC RESTAURANTS(NO TABLE SVC),JOHNNY'S PO-BOY RESTAURANT INC,3682634.76578,531502.938435
-90.051252187974512,29.964996392390194,248329,JONO,705 FRANKLIN AVE,,NEW ORLEANS,LA,70117,,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),"JONO, LLC",3686788.66358,535032.051206
-90.076989294556824,29.951922709288411,248330,JOOSE HEAVEN,841 FULTON ST,,NEW ORLEANS,LA,70130,,2062 - LIMITED SVC RESTAURANTS(NO TABLE SVC),JOOSE HEAVEN LLC,3678691.8167,530187.70942
-90.073340426046144,29.949692291575083,248331,JUAN'S FLYING  BURRITO,515 BARONNE ST,,NEW ORLEANS,LA,70130,,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),LUCKY ROOSTER LLC,3679856.20546,529389.334977
-90.075006833035559,29.930625240837063,248332,JUAN'S FLYING BURRITO,2018 MAGAZINE ST,,NEW ORLEANS,LA,70130,050-456-9000,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),JUAN'S FLYING BURRITO LLC,3679404.64181,522450.06489
-90.100841637580459,29.973791584912004,248333,JUANS FLYING BURRITO,4724 S CARROLLTON AVE,,NEW ORLEANS,LA,70119,504-569-0000,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),JUANS FLYING BURRITO LLC,3671053.05991,538058.039753
-89.970721910800407,30.030476149584775,248334,JULIE'S KITCHEN,5609 READ BLVD,,NEW ORLEANS,LA,70127,,2062 - LIMITED SVC RESTAURANTS(NO TABLE SVC),JULIE HOA CORPORATION,3712003.15192,559137.069532
-90.084987060577603,29.924986877681224,248335,JUNG'S GOLDEN DRAGON 11,3009 MAGAZINE ST,,NEW ORLEANS,LA,70115,,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),JUNG'S GOLDEN DRAGON 11 INC,3676265.91125,520365.176504
-90.068887454718947,29.952715166542252,248336,JW MARRIOTT NEW ORLEANS-[REST],614 CANAL ST,,NEW ORLEANS,LA,70130,504-525-6500,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),"MARRIOTT HOTEL SERV., IN",3681254.20789,530504.096514
-90.065486447345435,29.95528689789208,248337,K-PAUL'S  LOUISIANA KITCHEN,416 CHARTRES ST,,NEW ORLEANS,LA,70130,504-731-3500,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),"K-PAUL'S  LOUISIANA KITCHEN, INC.",3682320.83228,531451.172611
-90.095978717312704,29.973037864855108,248338,KATIE'S RESTAURANT & BAR,3701 IBERVILLE ST,,NEW ORLEANS,LA,70119,504-488-6582,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),SCOTTIES CREOLE COOKING & CATERING LLC,3672595.6036,537800.55092
-90.076989294556824,29.951922709288411,248339,KAYLA'S RESTAURANT,3036 1/2 SAINT CLAUDE AVE,,NEW ORLEANS,LA,70117,,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),KAYLA'S RESTAURANT LLC,3678691.8167,530187.70942
-90.054004565585217,29.96912012939908,248340,KEBAB,2315 ST CLAUDE AVE,,NEW ORLEANS,LA,70117,504-432-1062,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),KEBAB NOLA LLC,3685900.45481,536521.853895
-90.11875260517688,29.921640874148391,248341,KENTON'S,5757 MAGAZINE ST,STE A,NEW ORLEANS,LA,70115,,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),AJJ RESTAURANTS LLC,3665583.51828,519033.500983
-89.959180002712486,30.044700516566969,248342,KFC/TACO BELL,6009 BULLARD AVE,,NEW ORLEANS,LA,70128,601-649-2522,2062 - LIMITED SVC RESTAURANTS(NO TABLE SVC),"WEST QUALITY FOOD SERVICE, INC",3715593.12466,564353.192993
-90.069782676980935,29.955785111050517,248343,KILLER POBOYS NO 1,219 DAUPHINE ST,,NEW ORLEANS,LA,70112,,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),"KILLER PARTNERS, LLC",3680958.41416,531617.313987
-90.104925967642544,29.958931114054231,248344,KIN,4600 WASHINGTON AVE,,NEW ORLEANS,LA,70125,,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),"BLUE ROOF,LLC",3669817.90618,532640.313092
-90.066230120367138,29.955080582287806,248345,KINGFISH,339 CHARTRES ST,,NEW ORLEANS,LA,70112,,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),337 CHARTRES LLC,3682086.17436,531373.544003
-90.070092213232698,29.951949375651811,248346,KOBOSHI RESTAURANT,201 ST CHARLES AVE,221,NEW ORLEANS,LA,70170,504-905-5174,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),"NAOYA, LLC",3680875.77608,530221.419073
-90.109888391183119,30.005244628931408,248347,KOZ'S,515 HARRISON AVE,,NEW ORLEANS,LA,70124,504-484-0841,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),GRUENIG GROUP II LLC,3668066.76423,549464.930451
-90.069484006450892,29.954207043670639,248348,KRYSTAL HAMBURGERS,116 BOURBON ST,,NEW ORLEANS,LA,70130,504-523-4030,2062 - LIMITED SVC RESTAURANTS(NO TABLE SVC),BIG EASY ENTERPRISES    A CORP,3681059.31861,531044.51373
-90.107083227665356,29.924841317587447,248349,KYOTO SUSHI NOLA LLC,4821 PRYTANIA ST,,NEW ORLEANS,LA,70115,,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),OSAKAKOHAI,3669267.48526,520236.669112
-90.076989294556824,29.951922709288411,248350,L & B CORPORATION OF NEW ORLEANS (BASKIN ROBINS),5961 BULLARD RD,STE 3,NEW ORLEANS,LA,70128,504-246-7035,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),"L & B CORPORATION OF NEW ORLEANS, INC.",3678691.8167,530187.70942
-90.067448203059669,29.943452149128028,248351,LA BOCA RESTAURANT,870 TCHOUPITOULAS ST,,NEW ORLEANS,LA,70130,504-525-3474,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),BOCA LLC,3681747.17775,527140.758399
-90.076989294556824,29.951922709288411,248352,LA CASITA,634 JULIA ST,,NEW ORLEANS,LA,70130,,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),"JSI HOLDINGS, LLC",3678691.8167,530187.70942
-90.132575407082186,29.949469590992102,248353,LA CASITA TAQUERIA RESTAURANT,8402 OAK ST,,NEW ORLEANS,LA,70118,,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),"JWID HOLDINGS,LLC",3661098.92141,529106.932288
-90.109089116101828,29.924939896996165,248354,LA CREPE NANOU INC,1410 ROBERT ST,,NEW ORLEANS,LA,70115-4036,,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),LACREPE NANOU INC,3668631.73274,520265.722552
-90.057344441973271,29.979819073621766,248355,LA FOGATA GRILL RESTAURANT,2201 ELYSIAN FIELDS AVE,,NEW ORLEANS,LA,70119,504-312-3121,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),"LA FOGATA GRILL RESTAURANT, LLC",3684799.69173,540400.599051
-90.078736122751721,29.946278181131461,248356,LA GRAND CAFE/SUBWAY,1001 LOYOLA AVE,,NEW ORLEANS,LA,70113,504-780-8027,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),GFM INC,3678161.13064,528129.090239
-90.064183733823839,29.956567285149056,248357,LA HABANA HEMINGWAY CIGAR BAR,533 TOULOUSE ST,,NEW ORLEANS,LA,70130,,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),TIJUANA'S MEXICAN BAR AND GRILL LLC,3682728.18504,531921.335299
-90.133794426436097,29.943107411776257,248358,LA MADELEINE FRENCH BAKERY &  CAFE,601 S CARROLLTON AVE,,NEW ORLEANS,LA,70118,504-568-0073,2062 - LIMITED SVC RESTAURANTS(NO TABLE SVC),"LA MADELEINE OF LA, INC ESQUERRE, PATRICK",3660737.10822,526789.355326
-90.134107916557056,29.945167622480337,248359,LA MANSION RESTAURANT,724 DUBLIN ST,,NEW ORLEANS,LA,70118,,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),LA MANSION RESTAURANT LLC,3660629.98694,527537.487871
-90.100092265181601,29.920791984013285,248360,LA PETITE GROCERY,4238 MAGAZINE ST,,NEW ORLEANS,LA,70115,504-827-2401,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),LA PETITE GROCERY LLC,3671497.73524,518787.949943
-90.071001734276777,29.945656664974436,248361,LA PRODUCTS,618 JULIA ST,,NEW ORLEANS,LA,70130,,2062 - LIMITED SVC RESTAURANTS(NO TABLE SVC),LA SPECIALTIES,3680612.97147,527929.985023
-90.117772119432189,29.962392186959235,248362,LA SMOKEHOUSE,8300 EARHART BLVD,103,NEW ORLEANS,LA,70118,504-407-7794,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),CRESENT CITY BBQ COMPANY LLC,3665736.89562,533855.513669
-90.108787971683142,29.924384003661082,248363,LA THAI CUISINE,4938 PRYTANIA ST,,NEW ORLEANS,LA,70115,,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),THAI ORCHID LLC,3668729.28097,520064.598456
-90.109971718904006,29.992068882518087,248364,LAKEVIEW BREW COFFEE CAFE,5606 CANAL BLVD,,NEW ORLEANS,LA,70124,504-483-7001,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),"LAKEVIEW BREW, LLC",3668091.54477,544673.413647
-90.103341144764272,30.004675192451888,248365,LAKEVIEW HARBOR,911 HARRISON AVE,,NEW ORLEANS,LA,70124,504-486-4887,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),TOMAK L L C,3670141.17114,549280.044435
-90.108498233248568,30.005022626403711,248366,LAKEVIEW PEARL,6300 CANAL BLVD,STE A,NEW ORLEANS,LA,70124,504-810-8270,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),"LAKEVIEW PEARL, LLC",3668507.6082,549388.901651
-90.005348938229218,29.914429769657531,248367,LAKEWOOD GOLF CLUB,4801 GENERAL DE GAULLE DR,,NEW ORLEANS,LA,70131,504-393-2610,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),LAKEWOOD RESTORATION PTNLTD,3701535.76759,516809.852661
-90.113388312174024,30.026211182543189,248368,LANDRY'S SEAFOOD HOUSE,8000 LAKESHORE DR,,NEW ORLEANS,LA,70124,713-850-1010,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),"LANDRY'S SEAFOOD HOUSE - NEW ORLEANS, INC",3666877.87514,557077.430426
-90.060449868532601,29.967474052391502,248369,LANGLOIS CULINARY CROSSROADS,1841 N RAMPART ST,,NEW ORLEANS,LA,70116,504-934-1010,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),LANGLOIS NOLA LLC,3683866.45583,535900.552647
-90.068826956007442,29.955183026587004,248370,LARRY FLYNTS HUSTLER CLUB,225 BOURBON ST,,NEW ORLEANS,LA,70130,504-523-2020,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),H D V NO.1 LLC,3681263.46236,531401.712387
-90.008490834495944,29.919319518690131,248371,"LARUE AND LARUE, LLC",3439 KABEL DR,,NEW ORLEANS,LA,70131,,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),LARUE'S BAR B QUE,3700519.91249,518576.404215
-90.074980385350358,29.950062536127074,248372,LAS MARGARITAS MEXICAN,514 S RAMPART ST,,NEW ORLEANS,LA,70113,,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),ALEJANDRO'S LLC,3679335.39695,529518.262657
-90.067104451072041,29.955970370201118,248373,LATROBE'S ON ROYAL,707 CONTI ST,,NEW ORLEANS,LA,70130,504-523-5292,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),LATROBE'S ON ROYAL LLC,3681805.73762,531694.043075
-90.066953762359518,29.93225395293921,248374,LE CITRON BISTRO,1539 RELIGIOUS ST,,NEW ORLEANS,LA,70130,504-566-9051,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),"LE CITRON BISTRO, LLC",3681948.7677,523070.422907
-90.134575584472941,29.943094751057082,248375,LE CROISSANT CAFE,8100 ST CHARLES AVE,,NEW ORLEANS,LA,70118,,2062 - LIMITED SVC RESTAURANTS(NO TABLE SVC),DAB INTERESTS INC,3660489.76742,526782.162494
-90.06620206927991,29.948956531355055,248376,LE MERIDIEN NEW ORLEANS,333 POYDRAS ST,,NEW ORLEANS,LA,70130,504-525-9444,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),"WESTERN HOST, INC",3682119.68354,529146.713216
